URL,Restaurant_Name,Category,Item_Name,Price,Food Type,Cuisine,Area,Dining_Rating,Votes
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,AB's Single Meal (Non Veg),₹399,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,AB's Single Meal (Veg),₹379,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Biryani & Starter Bucket Combo,₹699,Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,AB's Couple Meal (Non Veg),₹899,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,AB's Couple Meal (Veg),₹749,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Crispy Corn Bucket,₹329,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Grills in Bucket Combo,₹549,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Chicken Strips Bucket,₹599,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Chicken Tikka Party Bucket,₹599,Non-Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Chicken Wings Bucket,₹499,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Chicken Tangdi Bucket,₹499,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Match Day Combo,Genie's Grill & Thrill Combo (Non-Veg),₹799,Veg,Continental,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Assorted Starter Platter,Genie's Meat Platter,₹669,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Assorted Starter Platter,Chicken Jumbo Platter,₹599,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Assorted Starter Platter,Genie's Veg Platter,₹449,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Assorted Starter Platter,Fantastic Five Non-Veg,₹449,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Assorted Starter Platter,Fantastic Four Veg,₹349,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Tangdi Kabab,₹369,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Barbeque Prawns,₹399,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Mirch Masala Paneer Tikka,₹379,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Barbecue Chicken Wings,₹319,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Chicken Tikka,₹319,Non-Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Crispy Chicken Strips,₹379,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Crispy Fried Corn,₹229,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Cajun Spice Potato,₹199,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Veg Kebab,₹199,Veg,Mughlai,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Chicken Pops,₹219,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Grills & Kebabs,Tandoori Fish Tikka (9pcs),₹319,Non-Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Butter Chicken & Chicken Biryani Combo,₹369,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Paneer Butter Masala & Veg Biryani & Dessert Combo,₹309,Veg,Desserts,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Kebab & Biryani Combo- Chicken,₹349,Non-Veg,Mughlai,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Kebab(s) & Biryani Combo - Non Veg,₹369,Veg,Mughlai,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Kebab(s) & Biryani Combo - Veg,₹319,Veg,Mughlai,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Butter Chicken & Jeera Rice Combo,₹349,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Veg Biryani & Paneer Tikka Combo,₹279,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Egg Curry & Jeera Rice Combo,₹229,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Non-Veg Premium Thali,₹369,Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Veg Premium Thali,₹329,Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Combo Meals & Thali,Fish Thali,₹349,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Rice & Biryani,Chicken Biryani,₹329,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Rice & Biryani,Veg Biryani,₹299,Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Rice & Biryani,Mini Chicken Biryani,₹249,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Rice & Biryani,Mini Veg Biryani,₹229,Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Rice & Biryani,Jeera Rice,₹189,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Rice & Biryani,Steamed Basmati Rice,₹129,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Mutton Rogan Josh,₹349,Non-Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Fish Curry,₹299,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Dal Makhani,₹269,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Double Egg Curry,₹209,Non-Veg,Indian (General),Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Dal Tadka,₹199,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Mix Veg,₹219,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Butter Garlic Naan (1Pc),₹49,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Garlic Naan (1Pc),₹49,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Butter Naan (1Pc),₹39,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Plain Naan (1Pc),₹39,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Curries & Roti,Paratha (1 Pc),₹25,Veg,North Indian,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Family Buffet Box (Non-Veg),₹1349,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Family Buffet Box (Veg),₹1249,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Couple Buffet Box (Non-Veg),₹949,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Couple Buffet Box (Veg),₹819,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Grill & Thrill (Non-Veg),₹749,Veg,Continental,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Single Box (Non-Veg),₹789,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Buffet Boxes,Genie's Single Box (Veg),₹659,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Desserts,Brownie,₹109,Veg,Desserts,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Drinks (Beverages),7up Can,₹57,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Drinks (Beverages),Pepsi Can,₹57,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Drinks (Beverages),Coolberg - Cranberry,₹89,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Drinks (Beverages),Coolberg - Strawberry,₹89,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Accompaniments,Green Salad,₹49,Veg,Continental,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Accompaniments,Cajun Spice Mix,₹39,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Accompaniments,Fresh Mint Chutney,₹39,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Accompaniments,Garlic Mayo,₹39,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/abs-absolute-barbecues-hinjawadi/order,AB's - Absolute Barbecues,Accompaniments,Cajun Spice Sauce,₹29,Veg,Other,Hinjawadi,,
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Platters,Veg Family Platter,₹1150,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Platters,Murgh Mini Platter,₹825,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Platters,Murgh Family Platter,₹1390,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Platters,Non Veg Co2 Mixed Family Platter,₹2525,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Platters,Veg Mini Platter,₹700,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Musallam,₹685,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Musallam Black,₹745,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Handi,₹485,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Nawabi Handi,₹520,Veg,Mughlai,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Patiyala,₹545,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Kolhapuri,₹530,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Makhani,₹545,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Malwani,₹570,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Rara,₹560,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Tikka Masala,₹510,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Keema Masala,₹520,Non-Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Maharaja,₹595,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Lasooni,₹520,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Khybar,₹595,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Saagwala,₹595,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Murgh Lahori Nimbu,₹555,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Chicken Thai Red Curry,₹550,Non-Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Chicken Hot Basil,₹560,Non-Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Massaman Chicken Curry,₹545,Non-Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Shredded Chicken Hot Garlic Sauce,₹410,Non-Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Chicken Chilli Gravy,₹470,Non-Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Rogan Josh,₹595,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Malwani Handi,₹700,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Handi,₹690,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Keema Masala,₹570,Non-Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Maratha,₹590,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Kolhapuri Sukha,₹610,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Saagwala,₹620,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Madira,₹660,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Pepper Masala,₹580,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Gosht Keema Matar,₹570,Non-Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Lahori Gosht Lemon,₹650,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Massaman Lamb Curry,₹595,Non-Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Seafood Curry,₹710,Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Prawns Thai Red Curry,₹620,Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Prawns Thai Green Curry,₹620,Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Prawns Chilli Gravy,₹560,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Subji Shaam Savera,₹440,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Subji Tawa,₹425,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Subji Matar Methi Malai,₹445,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Kadhai,₹455,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Makhani,₹430,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Tikka Masala,₹445,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Bhutta Palak,₹470,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Triveni Stuffed Paneer,₹455,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Begum Bahar,₹535,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Taka Tak,₹485,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dum Aloo Punjabi,₹420,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dum Aloo Kashmiri,₹430,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dum Aloo Banarasi,₹440,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Navratan Korma,₹430,Veg,Mughlai,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Mushroom Tikka Masala,₹440,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Nazakat,₹545,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Paneer Angoori,₹550,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dal Fry,₹280,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dal Tadka,₹295,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dal Makhani,₹340,Veg,North Indian,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dal Palak,₹310,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dal Madira,₹345,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Dal Maharani,₹395,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Corn Cake with Hot Garlic Sauce,₹430,Veg,Desserts,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Thai Roll with Sweet Chilli Sauce,₹415,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Thai Green Curry,₹480,Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Veg Thai Red Curry,₹480,Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Veg Massaman Curry,₹495,Veg,Indian (General),Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Veg Manchurian Gravy,₹380,Veg,Chinese,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Veg Sweet and Sour,₹425,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Veg Hot Garlic Sauce,₹405,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Oyster Sauce with Vegetables,₹435,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Main Course,Mushroom Hunan Sauce,₹425,Veg,Other,Bhugaon,4.3,7725
https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon/order,Cafe Co2 Resto Lounge,Rice and Biryani,Broccoli Peas Pulao,₹305,Veg,Other,Bhugaon,4.3,7725
